Easting,Northing,Elevation
355789.142,8548716.689,87.989
355819.428,8548716.689,88.331
355849.715,8548716.689,88.673
355880.001,8548716.689,89.015
355910.288,8548716.689,89.357
355940.574,8548716.689,89.699
355970.860,8548716.689,90.041
356001.147,8548716.689,90.383
356031.433,8548716.689,90.725
356061.720,8548716.689,91.067
356092.006,8548716.689,91.409
356122.292,8548716.689,91.751
356152.579,8548716.689,92.093
356182.865,8548716.689,92.435
356213.152,8548716.689,92.776
356243.438,8548716.689,93.118
356273.724,8548716.689,93.460
356304.011,8548716.689,93.802
356334.297,8548716.689,94.144
356364.584,8548716.689,94.486
356394.870,8548716.689,94.828
356425.156,8548716.689,95.170
356455.443,8548716.689,95.512
356485.729,8548716.689,95.854
356516.015,8548716.689,96.196
356546.302,8548716.689,96.538
356576.588,8548716.689,96.880
356606.875,8548716.689,97.222
356637.161,8548716.689,97.564
356667.447,8548716.689,97.905
353214.799,8548686.403,53.925
353245.085,8548686.403,54.267
353275.372,8548686.403,54.609
353305.658,8548686.403,54.951
353335.945,8548686.403,55.293
353366.231,8548686.403,55.635
353396.517,8548686.403,55.977
353426.804,8548686.403,56.319
353457.090,8548686.403,56.661
353487.376,8548686.403,57.002
353517.663,8548686.403,57.344
353547.949,8548686.403,57.686
353578.236,8548686.403,58.028
353608.522,8548686.403,58.370
353638.808,8548686.403,58.712
353669.095,8548686.403,59.054
353699.381,8548686.403,59.396
353729.668,8548686.403,59.738
353759.954,8548686.403,60.080
353790.240,8548686.403,60.422
353820.527,8548686.403,60.764
353850.813,8548686.403,61.106
353881.100,8548686.403,61.448
353911.386,8548686.403,61.790
353941.672,8548686.403,62.131
353971.959,8548686.403,62.473
354002.245,8548686.403,62.815
354032.531,8548686.403,68.157
354062.818,8548686.403,68.499
354093.104,8548686.403,68.841
354123.391,8548686.403,69.183
354153.677,8548686.403,69.525
354183.963,8548686.403,69.867
354214.250,8548686.403,70.209
354244.536,8548686.403,70.551
354274.823,8548686.403,70.893
354305.109,8548686.403,71.235
354335.395,8548686.403,71.577
354365.682,8548686.403,71.919
354395.968,8548686.403,72.260
354426.255,8548686.403,72.602
354456.541,8548686.403,72.944
354486.827,8548686.403,73.286
354517.114,8548686.403,73.628
354547.400,8548686.403,73.970
354577.687,8548686.403,74.312
354607.973,8548686.403,74.654
354638.259,8548686.403,74.996
354668.546,8548686.403,75.338
354698.832,8548686.403,75.680
354729.118,8548686.403,76.022
354759.405,8548686.403,76.364
354789.691,8548686.403,76.706
354819.978,8548686.403,77.048
354850.264,8548686.403,77.389
354880.550,8548686.403,77.731
354910.837,8548686.403,78.073
354941.123,8548686.403,78.415
354971.410,8548686.403,78.757
355001.696,8548686.403,79.099
355031.982,8548686.403,79.441
355062.269,8548686.403,79.783
355092.555,8548686.403,80.125
355122.842,8548686.403,80.467
355153.128,8548686.403,80.809
355183.414,8548686.403,81.151
355213.701,8548686.403,81.493
355243.987,8548686.403,81.835
355274.273,8548686.403,82.177
355304.560,8548686.403,82.518
355334.846,8548686.403,82.860
355365.133,8548686.403,83.202
355395.419,8548686.403,83.544
355425.705,8548686.403,83.886
355455.992,8548686.403,84.228
355486.278,8548686.403,84.570
355516.565,8548686.403,84.912
355546.851,8548686.403,85.254
355577.137,8548686.403,85.596
355607.424,8548686.403,85.938
355637.710,8548686.403,86.280
355667.997,8548686.403,86.622
355698.283,8548686.403,86.964
355728.569,8548686.403,87.306
355758.856,8548686.403,87.647
355789.142,8548686.403,87.989
355819.428,8548686.403,88.331
355849.715,8548686.403,88.673
355880.001,8548686.403,89.015
355910.288,8548686.403,89.357
355940.574,8548686.403,89.699
355970.860,8548686.403,90.041
356001.147,8548686.403,90.383
356031.433,8548686.403,90.725
356061.720,8548686.403,91.067
356092.006,8548686.403,91.409
356122.292,8548686.403,91.751
356152.579,8548686.403,92.093
356182.865,8548686.403,92.435
356213.152,8548686.403,92.776
356243.438,8548686.403,93.118
356273.724,8548686.403,93.460
356304.011,8548686.403,93.802
356334.297,8548686.403,94.144
356364.584,8548686.403,94.486
356394.870,8548686.403,94.828
356425.156,8548686.403,95.170
356455.443,8548686.403,95.512
356485.729,8548686.403,95.854
356516.015,8548686.403,96.196
356546.302,8548686.403,96.538
356576.588,8548686.403,96.880
356606.875,8548686.403,97.222
356637.161,8548686.403,97.564
356667.447,8548686.403,97.905
353214.799,8548656.117,53.925
353245.085,8548656.117,54.267
353275.372,8548656.117,54.609
353305.658,8548656.117,54.951
353335.945,8548656.117,55.293
353366.231,8548656.117,55.635
353396.517,8548656.117,55.977
353426.804,8548656.117,56.319
353457.090,8548656.117,56.661
353487.376,8548656.117,57.002
353517.663,8548656.117,57.344
353547.949,8548656.117,57.686
353578.236,8548656.117,58.028
353608.522,8548656.117,58.370
353638.808,8548656.117,58.712
353669.095,8548656.117,59.054
353699.381,8548656.117,59.396
353729.668,8548656.117,59.738
353759.954,8548656.117,60.080
353790.240,8548656.117,60.422
353820.527,8548656.117,60.764
353850.813,8548656.117,61.106
353881.100,8548656.117,66.448
353911.386,8548656.117,66.790
353941.672,8548656.117,67.131
353971.959,8548656.117,67.473
354002.245,8548656.117,67.815
354032.531,8548656.117,68.157
354062.818,8548656.117,68.499
354093.104,8548656.117,68.841
354123.391,8548656.117,69.183
354153.677,8548656.117,69.525
354183.963,8548656.117,69.867
354214.250,8548656.117,70.209
354244.536,8548656.117,70.551
354274.823,8548656.117,70.893
354305.109,8548656.117,71.235
354335.395,8548656.117,71.577
354365.682,8548656.117,71.919
354395.968,8548656.117,72.260
354426.255,8548656.117,72.602
354456.541,8548656.117,72.944
354486.827,8548656.117,73.286
354517.114,8548656.117,73.628
354547.400,8548656.117,73.970
354577.687,8548656.117,74.312
354607.973,8548656.117,74.654
354638.259,8548656.117,74.996
354668.546,8548656.117,75.338
354698.832,8548656.117,75.680
354729.118,8548656.117,76.022
354759.405,8548656.117,76.364
354789.691,8548656.117,76.706
354819.978,8548656.117,77.048
354850.264,8548656.117,77.389
354880.550,8548656.117,77.731
354910.837,8548656.117,78.073
354941.123,8548656.117,78.415
354971.410,8548656.117,78.757
355001.696,8548656.117,79.099
355031.982,8548656.117,79.441
355062.269,8548656.117,79.783
355092.555,8548656.117,80.125
355122.842,8548656.117,80.467
355153.128,8548656.117,80.809
355183.414,8548656.117,81.151
355213.701,8548656.117,81.493
355243.987,8548656.117,81.835
355274.273,8548656.117,82.177
355304.560,8548656.117,82.518
355334.846,8548656.117,82.860
355365.133,8548656.117,83.202
355395.419,8548656.117,83.544
355425.705,8548656.117,83.886
355455.992,8548656.117,84.228
355486.278,8548656.117,84.570
355516.565,8548656.117,84.912
355546.851,8548656.117,85.254
355577.137,8548656.117,85.596
355607.424,8548656.117,85.938
355637.710,8548656.117,86.280
355667.997,8548656.117,86.622
355698.283,8548656.117,86.964
355728.569,8548656.117,87.306
355758.856,8548656.117,87.647
355789.142,8548656.117,87.989
355819.428,8548656.117,88.331
355849.715,8548656.117,88.673
355880.001,8548656.117,89.015
355910.288,8548656.117,89.357
355940.574,8548656.117,89.699
355970.860,8548656.117,90.041
356001.147,8548656.117,90.383
356031.433,8548656.117,90.725
356061.720,8548656.117,91.067
356092.006,8548656.117,91.409
356122.292,8548656.117,91.751
356152.579,8548656.117,92.093
356182.865,8548656.117,92.435
356213.152,8548656.117,92.776
356243.438,8548656.117,93.118
356273.724,8548656.117,93.460
356304.011,8548656.117,93.802
356334.297,8548656.117,94.144
356364.584,8548656.117,94.486
356394.870,8548656.117,94.828
356425.156,8548656.117,95.170
356455.443,8548656.117,95.512
356485.729,8548656.117,95.854
356516.015,8548656.117,96.196
356546.302,8548656.117,96.538
356576.588,8548656.117,96.880
356606.875,8548656.117,97.222
356637.161,8548656.117,97.564
356667.447,8548656.117,97.905
353214.799,8548625.830,53.925
353245.085,8548625.830,54.267
353275.372,8548625.830,54.609
353305.658,8548625.830,54.951
353335.945,8548625.830,55.293
353366.231,8548625.830,55.635
353396.517,8548625.830,55.977
353426.804,8548625.830,56.319
353457.090,8548625.830,56.661
353487.376,8548625.830,57.002
353517.663,8548625.830,57.344
353547.949,8548625.830,57.686
353578.236,8548625.830,58.028
353608.522,8548625.830,58.370
353638.808,8548625.830,58.712
353669.095,8548625.830,59.054
353699.381,8548625.830,59.396
353729.668,8548625.830,59.738
353759.954,8548625.830,65.080
353790.240,8548625.830,65.422
353820.527,8548625.830,65.764
353850.813,8548625.830,66.106
353881.100,8548625.830,66.448
353911.386,8548625.830,66.790
353941.672,8548625.830,67.131
353971.959,8548625.830,67.473
354002.245,8548625.830,67.815
354032.531,8548625.830,68.157
354062.818,8548625.830,68.499
354093.104,8548625.830,68.841
354123.391,8548625.830,69.183
354153.677,8548625.830,69.525
354183.963,8548625.830,69.867
354214.250,8548625.830,70.209
354244.536,8548625.830,70.551
354274.823,8548625.830,70.893
354305.109,8548625.830,71.235
354335.395,8548625.830,71.577
354365.682,8548625.830,71.919
354395.968,8548625.830,72.260
354426.255,8548625.830,72.602
354456.541,8548625.830,72.944
354486.827,8548625.830,73.286
354517.114,8548625.830,73.628
354547.400,8548625.830,73.970
354577.687,8548625.830,74.312
354607.973,8548625.830,74.654
354638.259,8548625.830,74.996
354668.546,8548625.830,75.338
354698.832,8548625.830,75.680
354729.118,8548625.830,76.022
354759.405,8548625.830,76.364
354789.691,8548625.830,76.706
354819.978,8548625.830,77.048
354850.264,8548625.830,77.389
354880.550,8548625.830,77.731
354910.837,8548625.830,78.073
354941.123,8548625.830,78.415
354971.410,8548625.830,78.757
355001.696,8548625.830,79.099
355031.982,8548625.830,79.441
355062.269,8548625.830,79.783
355092.555,8548625.830,80.125
355122.842,8548625.830,80.467
355153.128,8548625.830,80.809
355183.414,8548625.830,81.151
355213.701,8548625.830,81.493
355243.987,8548625.830,81.835
355274.273,8548625.830,82.177
355304.560,8548625.830,82.518
355334.846,8548625.830,82.860
355365.133,8548625.830,83.202
355395.419,8548625.830,83.544
355425.705,8548625.830,83.886
355455.992,8548625.830,84.228
355486.278,8548625.830,84.570
355516.565,8548625.830,84.912
355546.851,8548625.830,85.254
355577.137,8548625.830,85.596
355607.424,8548625.830,85.938
355637.710,8548625.830,86.280
355667.997,8548625.830,86.622
355698.283,8548625.830,86.964
355728.569,8548625.830,87.306
355758.856,8548625.830,87.647
355789.142,8548625.830,87.989
355819.428,8548625.830,88.331
355849.715,8548625.830,88.673
355880.001,8548625.830,89.015
355910.288,8548625.830,89.357
355940.574,8548625.830,89.699
355970.860,8548625.830,90.041
356001.147,8548625.830,90.383
356031.433,8548625.830,90.725
356061.720,8548625.830,91.067
356092.006,8548625.830,91.409
356122.292,8548625.830,91.751
356152.579,8548625.830,92.093
356182.865,8548625.830,92.435
356213.152,8548625.830,92.776
356243.438,8548625.830,93.118
356273.724,8548625.830,93.460
356304.011,8548625.830,93.802
356334.297,8548625.830,94.144
356364.584,8548625.830,94.486
356394.870,8548625.830,94.828
356425.156,8548625.830,95.170
356455.443,8548625.830,95.512
356485.729,8548625.830,95.854
356516.015,8548625.830,96.196
356546.302,8548625.830,96.538
356576.588,8548625.830,96.880
356606.875,8548625.830,97.222
356637.161,8548625.830,97.564
356667.447,8548625.830,97.905
353214.799,8548595.544,53.925
353245.085,8548595.544,54.267
353275.372,8548595.544,54.609
353305.658,8548595.544,54.951
353335.945,8548595.544,55.293
353366.231,8548595.544,55.635
353396.517,8548595.544,55.977
353426.804,8548595.544,56.319
353457.090,8548595.544,56.661
353487.376,8548595.544,57.002
353517.663,8548595.544,57.344
353547.949,8548595.544,57.686
353578.236,8548595.544,58.028
353608.522,8548595.544,58.370
353638.808,8548595.544,63.712
353669.095,8548595.544,64.054
353699.381,8548595.544,64.396
353729.668,8548595.544,64.738
353759.954,8548595.544,65.080
353790.240,8548595.544,65.422
353820.527,8548595.544,65.764
353850.813,8548595.544,66.106
353881.100,8548595.544,66.448
353911.386,8548595.544,66.790
353941.672,8548595.544,67.131
353971.959,8548595.544,67.473
354002.245,8548595.544,67.815
354032.531,8548595.544,68.157
354062.818,8548595.544,68.499
354093.104,8548595.544,68.841
354123.391,8548595.544,69.183
354153.677,8548595.544,69.525
354183.963,8548595.544,69.867
354214.250,8548595.544,70.209
354244.536,8548595.544,70.551
354274.823,8548595.544,70.893
354305.109,8548595.544,71.235
354335.395,8548595.544,71.577
354365.682,8548595.544,71.919
354395.968,8548595.544,72.260
354426.255,8548595.544,72.602
354456.541,8548595.544,72.944
354486.827,8548595.544,73.286
354517.114,8548595.544,73.628
354547.400,8548595.544,73.970
354577.687,8548595.544,74.312
354607.973,8548595.544,74.654
354638.259,8548595.544,74.996
354668.546,8548595.544,75.338
354698.832,8548595.544,75.680
354729.118,8548595.544,76.022
354759.405,8548595.544,76.364
354789.691,8548595.544,76.706
354819.978,8548595.544,77.048
354850.264,8548595.544,77.389
354880.550,8548595.544,77.731
354910.837,8548595.544,78.073
354941.123,8548595.544,78.415
354971.410,8548595.544,78.757
355001.696,8548595.544,79.099
355031.982,8548595.544,79.441
355062.269,8548595.544,79.783
355092.555,8548595.544,80.125
355122.842,8548595.544,80.467
355153.128,8548595.544,80.809
355183.414,8548595.544,81.151
355213.701,8548595.544,81.493
355243.987,8548595.544,81.835
355274.273,8548595.544,82.177
355304.560,8548595.544,82.518
355334.846,8548595.544,82.860
355365.133,8548595.544,83.202
355395.419,8548595.544,83.544
355425.705,8548595.544,83.886
355455.992,8548595.544,84.228
355486.278,8548595.544,84.570
355516.565,8548595.544,84.912
355546.851,8548595.544,85.254
355577.137,8548595.544,85.596
355607.424,8548595.544,85.938
355637.710,8548595.544,86.280
355667.997,8548595.544,86.622
355698.283,8548595.544,86.964
355728.569,8548595.544,87.306
355758.856,8548595.544,87.647
355789.142,8548595.544,87.989
355819.428,8548595.544,88.331
355849.715,8548595.544,88.673
355880.001,8548595.544,89.015
355910.288,8548595.544,89.357
355940.574,8548595.544,89.699
355970.860,8548595.544,90.041
356001.147,8548595.544,90.383
356031.433,8548595.544,90.725
356061.720,8548595.544,91.067
356092.006,8548595.544,91.409
356122.292,8548595.544,91.751
356152.579,8548595.544,92.093
356182.865,8548595.544,92.435
356213.152,8548595.544,92.776
356243.438,8548595.544,93.118
356273.724,8548595.544,93.460
356304.011,8548595.544,93.802
356334.297,8548595.544,94.144
356364.584,8548595.544,94.486
356394.870,8548595.544,94.828
356425.156,8548595.544,95.170
356455.443,8548595.544,95.512
356485.729,8548595.544,95.854
356516.015,8548595.544,96.196
356546.302,8548595.544,96.538
356576.588,8548595.544,96.880
356606.875,8548595.544,97.222
356637.161,8548595.544,97.564
356667.447,8548595.544,97.905
353214.799,8548565.257,53.925
353245.085,8548565.257,54.267
353275.372,8548565.257,54.609
353305.658,8548565.257,54.951
353335.945,8548565.257,55.293
353366.231,8548565.257,55.635
353396.517,8548565.257,55.977
353426.804,8548565.257,56.319
353457.090,8548565.257,56.661
353487.376,8548565.257,62.002
353517.663,8548565.257,62.344
353547.949,8548565.257,62.686
353578.236,8548565.257,63.028
353608.522,8548565.257,63.370
353638.808,8548565.257,63.712
353669.095,8548565.257,64.054
353699.381,8548565.257,64.396
353729.668,8548565.257,64.738
353759.954,8548565.257,65.080
353790.240,8548565.257,65.422
353820.527,8548565.257,65.764
353850.813,8548565.257,66.106
353881.100,8548565.257,66.448
353911.386,8548565.257,66.790
353941.672,8548565.257,67.131
353971.959,8548565.257,67.473
354002.245,8548565.257,67.815
354032.531,8548565.257,68.157
354062.818,8548565.257,68.499
354093.104,8548565.257,68.841
354123.391,8548565.257,69.183
354153.677,8548565.257,69.525
354183.963,8548565.257,69.867
354214.250,8548565.257,70.209
354244.536,8548565.257,70.551
354274.823,8548565.257,70.893
354305.109,8548565.257,71.235
354335.395,8548565.257,71.577
354365.682,8548565.257,71.919
354395.968,8548565.257,72.260
354426.255,8548565.257,72.602
354456.541,8548565.257,72.944
354486.827,8548565.257,73.286
354517.114,8548565.257,73.628
354547.400,8548565.257,73.970
354577.687,8548565.257,74.312
354607.973,8548565.257,74.654
354638.259,8548565.257,74.996
354668.546,8548565.257,75.338
354698.832,8548565.257,75.680
354729.118,8548565.257,76.022
354759.405,8548565.257,76.364
354789.691,8548565.257,76.706
354819.978,8548565.257,77.048
354850.264,8548565.257,77.389
354880.550,8548565.257,77.731
354910.837,8548565.257,78.073
354941.123,8548565.257,78.415
354971.410,8548565.257,78.757
355001.696,8548565.257,79.099
355031.982,8548565.257,79.441
355062.269,8548565.257,79.783
355092.555,8548565.257,80.125
355122.842,8548565.257,80.467
355153.128,8548565.257,80.809
355183.414,8548565.257,81.151
355213.701,8548565.257,81.493
355243.987,8548565.257,81.835
355274.273,8548565.257,82.177
355304.560,8548565.257,82.518
355334.846,8548565.257,82.860
355365.133,8548565.257,83.202
355395.419,8548565.257,83.544
355425.705,8548565.257,83.886
355455.992,8548565.257,84.228
355486.278,8548565.257,84.570
355516.565,8548565.257,84.912
355546.851,8548565.257,85.254
355577.137,8548565.257,85.596
355607.424,8548565.257,85.938
355637.710,8548565.257,86.280
355667.997,8548565.257,86.622
355698.283,8548565.257,86.964
355728.569,8548565.257,87.306
355758.856,8548565.257,87.647
355789.142,8548565.257,87.989
355819.428,8548565.257,88.331
355849.715,8548565.257,88.673
355880.001,8548565.257,89.015
355910.288,8548565.257,89.357
355940.574,8548565.257,89.699
355970.860,8548565.257,90.041
356001.147,8548565.257,90.383
356031.433,8548565.257,90.725
356061.720,8548565.257,91.067
356092.006,8548565.257,91.409
356122.292,8548565.257,91.751
356152.579,8548565.257,92.093
356182.865,8548565.257,92.435
356213.152,8548565.257,92.776
356243.438,8548565.257,93.118
356273.724,8548565.257,93.460
356304.011,8548565.257,93.802
356334.297,8548565.257,94.144
356364.584,8548565.257,94.486
356394.870,8548565.257,94.828
356425.156,8548565.257,95.170
356455.443,8548565.257,95.512
356485.729,8548565.257,95.854
356516.015,8548565.257,96.196
356546.302,8548565.257,96.538
356576.588,8548565.257,96.880
356606.875,8548565.257,97.222
356637.161,8548565.257,97.564
356667.447,8548565.257,97.905
353214.799,8548534.971,53.925
353245.085,8548534.971,54.267
353275.372,8548534.971,54.609
353305.658,8548534.971,54.951
353335.945,8548534.971,55.293
353366.231,8548534.971,60.635
353396.517,8548534.971,60.977
353426.804,8548534.971,61.319
353457.090,8548534.971,61.661
353487.376,8548534.971,62.002
353517.663,8548534.971,62.344
353547.949,8548534.971,62.686
353578.236,8548534.971,63.028
353608.522,8548534.971,63.370
353638.808,8548534.971,63.712
353669.095,8548534.971,64.054
353699.381,8548534.971,64.396
353729.668,8548534.971,64.738
353759.954,8548534.971,65.080
353790.240,8548534.971,65.422
353820.527,8548534.971,65.764
353850.813,8548534.971,66.106
353881.100,8548534.971,66.448
353911.386,8548534.971,66.790
353941.672,8548534.971,67.131
353971.959,8548534.971,67.473
354002.245,8548534.971,67.815
354032.531,8548534.971,68.157
354062.818,8548534.971,68.499
354093.104,8548534.971,68.841
354123.391,8548534.971,69.183
354153.677,8548534.971,69.525
354183.963,8548534.971,69.867
354214.250,8548534.971,70.209
354244.536,8548534.971,70.551
354274.823,8548534.971,70.893
354305.109,8548534.971,71.235
354335.395,8548534.971,71.577
354365.682,8548534.971,71.919
354395.968,8548534.971,72.260
354426.255,8548534.971,72.602
354456.541,8548534.971,72.944
354486.827,8548534.971,73.286
354517.114,8548534.971,73.628
354547.400,8548534.971,73.970
354577.687,8548534.971,74.312
354607.973,8548534.971,74.654
354638.259,8548534.971,74.996
354668.546,8548534.971,75.338
354698.832,8548534.971,75.680
354729.118,8548534.971,76.022
354759.405,8548534.971,76.364
354789.691,8548534.971,76.706
354819.978,8548534.971,77.048
354850.264,8548534.971,77.389
354880.550,8548534.971,77.731
354910.837,8548534.971,78.073
354941.123,8548534.971,78.415
354971.410,8548534.971,78.757
355001.696,8548534.971,79.099
355031.982,8548534.971,79.441
355062.269,8548534.971,79.783
355092.555,8548534.971,80.125
355122.842,8548534.971,80.467
355153.128,8548534.971,80.809
355183.414,8548534.971,81.151
355213.701,8548534.971,81.493
355243.987,8548534.971,81.835
355274.273,8548534.971,82.177
355304.560,8548534.971,82.518
355334.846,8548534.971,82.860
355365.133,8548534.971,83.202
355395.419,8548534.971,83.544
355425.705,8548534.971,83.886
355455.992,8548534.971,84.228
355486.278,8548534.971,84.570
355516.565,8548534.971,84.912
355546.851,8548534.971,85.254
355577.137,8548534.971,85.596
355607.424,8548534.971,85.938
355637.710,8548534.971,86.280
355667.997,8548534.971,86.622
355698.283,8548534.971,86.964
355728.569,8548534.971,87.306
355758.856,8548534.971,87.647
355789.142,8548534.971,87.989
355819.428,8548534.971,88.331
355849.715,8548534.971,88.673
355880.001,8548534.971,89.015
355910.288,8548534.971,89.357
355940.574,8548534.971,89.699
355970.860,8548534.971,90.041
356001.147,8548534.971,90.383
356031.433,8548534.971,90.725
356061.720,8548534.971,91.067
356092.006,8548534.971,91.409
356122.292,8548534.971,91.751
356152.579,8548534.971,92.093
356182.865,8548534.971,92.435
356213.152,8548534.971,92.776
356243.438,8548534.971,93.118
356273.724,8548534.971,93.460
356304.011,8548534.971,93.802
356334.297,8548534.971,94.144
356364.584,8548534.971,94.486
356394.870,8548534.971,94.828
356425.156,8548534.971,95.170
356455.443,8548534.971,95.512
356485.729,8548534.971,95.854
356516.015,8548534.971,96.196
356546.302,8548534.971,96.538
356576.588,8548534.971,96.880
356606.875,8548534.971,97.222
356637.161,8548534.971,97.564
356667.447,8548534.971,97.905
353214.799,8548504.685,58.925
353245.085,8548504.685,59.267
353275.372,8548504.685,59.609
353305.658,8548504.685,59.951
353335.945,8548504.685,60.293
353366.231,8548504.685,60.635
353396.517,8548504.685,60.977
353426.804,8548504.685,61.319
353457.090,8548504.685,61.661
353487.376,8548504.685,62.002
353517.663,8548504.685,62.344
353547.949,8548504.685,62.686
353578.236,8548504.685,63.028
353608.522,8548504.685,63.370
353638.808,8548504.685,63.712
353669.095,8548504.685,64.054
353699.381,8548504.685,64.396
353729.668,8548504.685,64.738
353759.954,8548504.685,65.080
353790.240,8548504.685,65.422
353820.527,8548504.685,65.764
353850.813,8548504.685,66.106
353881.100,8548504.685,66.448
353911.386,8548504.685,66.790
353941.672,8548504.685,67.131
353971.959,8548504.685,67.473
354002.245,8548504.685,67.815
354032.531,8548504.685,68.157
354062.818,8548504.685,68.499
354093.104,8548504.685,68.841
354123.391,8548504.685,69.183
354153.677,8548504.685,69.525
354183.963,8548504.685,69.867
354214.250,8548504.685,70.209
354244.536,8548504.685,70.551
354274.823,8548504.685,70.893
354305.109,8548504.685,71.235
354335.395,8548504.685,71.577
354365.682,8548504.685,71.919
354395.968,8548504.685,72.260
354426.255,8548504.685,72.602
354456.541,8548504.685,72.944
354486.827,8548504.685,73.286
354517.114,8548504.685,73.628
354547.400,8548504.685,73.970
354577.687,8548504.685,74.312
354607.973,8548504.685,74.654
354638.259,8548504.685,74.996
354668.546,8548504.685,75.338
354698.832,8548504.685,75.680
354729.118,8548504.685,76.022
354759.405,8548504.685,76.364
354789.691,8548504.685,76.706
354819.978,8548504.685,77.048
354850.264,8548504.685,77.389
354880.550,8548504.685,77.731
354910.837,8548504.685,78.073
354941.123,8548504.685,78.415
354971.410,8548504.685,78.757
355001.696,8548504.685,79.099
355031.982,8548504.685,79.441
355062.269,8548504.685,79.783
355092.555,8548504.685,80.125
355122.842,8548504.685,80.467
355153.128,8548504.685,80.809
355183.414,8548504.685,81.151
355213.701,8548504.685,81.493
355243.987,8548504.685,81.835
355274.273,8548504.685,82.177
355304.560,8548504.685,82.518
355334.846,8548504.685,82.860
355365.133,8548504.685,83.202
355395.419,8548504.685,83.544
355425.705,8548504.685,83.886
355455.992,8548504.685,84.228
355486.278,8548504.685,84.570
355516.565,8548504.685,84.912
355546.851,8548504.685,85.254
355577.137,8548504.685,85.596
355607.424,8548504.685,85.938
355637.710,8548504.685,86.280
355667.997,8548504.685,86.622
355698.283,8548504.685,86.964
355728.569,8548504.685,87.306
355758.856,8548504.685,87.647
355789.142,8548504.685,87.989
355819.428,8548504.685,88.331
355849.715,8548504.685,88.673
355880.001,8548504.685,89.015
355910.288,8548504.685,89.357
355940.574,8548504.685,89.699
355970.860,8548504.685,90.041
356001.147,8548504.685,90.383
356031.433,8548504.685,90.725
356061.720,8548504.685,91.067
356092.006,8548504.685,91.409
356122.292,8548504.685,91.751
356152.579,8548504.685,92.093
356182.865,8548504.685,92.435
356213.152,8548504.685,92.776
356243.438,8548504.685,93.118
356273.724,8548504.685,93.460
356304.011,8548504.685,93.802
356334.297,8548504.685,94.144
356364.584,8548504.685,94.486
356394.870,8548504.685,94.828
356425.156,8548504.685,95.170
356455.443,8548504.685,95.512
356485.729,8548504.685,95.854
356516.015,8548504.685,96.196
356546.302,8548504.685,96.538
356576.588,8548504.685,96.880
356606.875,8548504.685,97.222
356637.161,8548504.685,97.564
356667.447,8548504.685,97.905
353214.799,8548474.398,58.925
353245.085,8548474.398,59.267
353275.372,8548474.398,59.609
353305.658,8548474.398,59.951
353335.945,8548474.398,60.293
353366.231,8548474.398,60.635
353396.517,8548474.398,60.977
353426.804,8548474.398,61.319
353457.090,8548474.398,61.661
353487.376,8548474.398,62.002
353517.663,8548474.398,62.344
353547.949,8548474.398,62.686
353578.236,8548474.398,63.028
353608.522,8548474.398,63.370
353638.808,8548474.398,63.712
353669.095,8548474.398,64.054
353699.381,8548474.398,64.396
353729.668,8548474.398,64.738
353759.954,8548474.398,65.080
353790.240,8548474.398,65.422
353820.527,8548474.398,65.764
353850.813,8548474.398,66.106
353881.100,8548474.398,66.448
353911.386,8548474.398,66.790
353941.672,8548474.398,67.131
353971.959,8548474.398,67.473
354002.245,8548474.398,67.815
354032.531,8548474.398,68.157
354062.818,8548474.398,68.499
354093.104,8548474.398,68.841
354123.391,8548474.398,69.183
354153.677,8548474.398,69.525
354183.963,8548474.398,69.867
354214.250,8548474.398,70.209
354244.536,8548474.398,70.551
354274.823,8548474.398,70.893
354305.109,8548474.398,71.235
354335.395,8548474.398,71.577
354365.682,8548474.398,71.919
354395.968,8548474.398,72.260
354426.255,8548474.398,72.602
354456.541,8548474.398,72.944
354486.827,8548474.398,73.286
354517.114,8548474.398,73.628
354547.400,8548474.398,73.970
354577.687,8548474.398,74.312
354607.973,8548474.398,74.654
354638.259,8548474.398,74.996
354668.546,8548474.398,75.338
354698.832,8548474.398,75.680
354729.118,8548474.398,76.022
354759.405,8548474.398,76.364
354789.691,8548474.398,76.706
354819.978,8548474.398,77.048
354850.264,8548474.398,77.389
354880.550,8548474.398,77.731
354910.837,8548474.398,78.073
354941.123,8548474.398,78.415
354971.410,8548474.398,78.757
355001.696,8548474.398,79.099
355031.982,8548474.398,79.441
355062.269,8548474.398,79.783
355092.555,8548474.398,80.125
355122.842,8548474.398,80.467
355153.128,8548474.398,80.809
355183.414,8548474.398,81.151
355213.701,8548474.398,81.493
355243.987,8548474.398,81.835
355274.273,8548474.398,82.177
355304.560,8548474.398,82.518
355334.846,8548474.398,82.860
355365.133,8548474.398,83.202
355395.419,8548474.398,83.544
355425.705,8548474.398,83.886
355455.992,8548474.398,84.228
355486.278,8548474.398,84.570
355516.565,8548474.398,84.912
355546.851,8548474.398,85.254
355577.137,8548474.398,85.596
355607.424,8548474.398,85.938
355637.710,8548474.398,86.280
355667.997,8548474.398,86.622
355698.283,8548474.398,86.964
355728.569,8548474.398,87.306
355758.856,8548474.398,87.647
355789.142,8548474.398,87.989
355819.428,8548474.398,88.331
355849.715,8548474.398,88.673
355880.001,8548474.398,89.015
355910.288,8548474.398,89.357
355940.574,8548474.398,89.699
355970.860,8548474.398,90.041
356001.147,8548474.398,90.383
356031.433,8548474.398,90.725
356061.720,8548474.398,91.067
356092.006,8548474.398,91.409
356122.292,8548474.398,91.751
