,DESCR,RCH_mmy,geometry
310,1421 - Impianti sportivi,156,"POLYGON ((1519353.5064000003 5032678.7787999995, 1519350.0741999997 5032678.6143, 1519340.0854000002 5032678.135399999, 1519330.0965 5032677.6568, 1519320.1075999998 5032677.1779, 1519315.6171000004 5032676.9539, 1519305.6290999996 5032676.455700001, 1519295.6412000004 5032675.957699999, 1519285.6533000004 5032675.4594, 1519275.6655000001 5032674.961200001, 1519269.9809999997 5032674.6777, 1519265.6804999998 5032674.4103, 1519255.6994000003 5032673.7892, 1519245.7183999997 5032673.168299999, 1519235.7374 5032672.5474, 1519225.7562999995 5032671.9265, 1519215.7752999999 5032671.305400001, 1519205.7942000004 5032670.6844999995, 1519195.8131999997 5032670.0636, 1519185.8322 5032669.442500001, 1519175.8512000004 5032668.821599999, 1519165.8701999998 5032668.2007, 1519155.8891000003 5032667.5798, 1519145.9080999997 5032666.958699999, 1519135.9271 5032666.3378, 1519125.9460000005 5032665.7169, 1519115.9649999999 5032665.095799999, 1519105.9839000003 5032664.4749, 1519096.0028999997 5032663.854, 1519086.0219 5032663.233100001, 1519076.5262000002 5032658.474199999, 1519066.0598 5032661.9912, 1519056.0788000003 5032661.370200001, 1519046.0976999998 5032660.749299999, 1519036.1167000001 5032660.1282, 1519026.1355999997 5032659.507300001, 1519016.1546 5032658.886399999, 1519006.1736000003 5032658.2653, 1518996.1925 5032657.6445, 1518986.2115000002 5032657.023499999, 1518976.2303999998 5032656.4026, 1518966.2494 5032655.7816, 1518956.2684000004 5032655.160700001, 1518946.2873999998 5032654.5397, 1518936.3064000001 5032653.9187, 1518916.3443 5032652.6768, 1518916.8450999996 5032727.177300001, 1518936.3243000004 5032728.294399999, 1518946.3082999997 5032728.866800001, 1518956.2922 5032729.439300001, 1518966.2759999996 5032730.0119, 1518976.2599999998 5032730.5844, 1518986.2439000001 5032731.1569, 1518996.2279000003 5032731.729499999, 1519006.2117999997 5032732.301899999, 1519016.1957 5032732.874399999, 1519026.1797000002 5032733.446900001, 1519036.1635999996 5032734.019400001, 1519046.1475999998 5032734.592, 1519056.1315000001 5032735.1645, 1519066.1153999995 5032735.7371, 1519076.0993 5032736.3094999995, 1519086.0832000002 5032736.881999999, 1519096.0672000004 5032737.454500001, 1519106.0510999998 5032738.027000001, 1519116.0350000001 5032738.5996, 1519126.0190000003 5032739.1721, 1519136.0028999997 5032739.7446, 1519145.9868 5032740.3171, 1519155.9708000002 5032740.889599999, 1519165.9546999997 5032741.461999999, 1519175.9386999998 5032742.034600001, 1519185.9225000003 5032742.6072, 1519195.9063999997 5032743.1797, 1519205.687 5032743.740499999, 1519205.8904 5032743.7522, 1519215.8743000003 5032744.3247, 1519225.8583000004 5032744.897299999, 1519235.8421999998 5032745.4695999995, 1519245.8261000002 5032746.042199999, 1519255.8101000004 5032746.614800001, 1519265.7939999998 5032747.1872000005, 1519274.3568000002 5032747.678300001, 1519275.7786999997 5032747.7469999995, 1519285.7673000004 5032748.229800001, 1519295.7558000004 5032748.7127, 1519305.7445999999 5032749.195599999, 1519315.7331999997 5032749.678400001, 1519322.1245 5032749.9964000005, 1519332.1123000002 5032750.4934, 1519342.1003999999 5032750.9904, 1519352.0883 5032751.487400001, 1519353.5064000003 5032678.7787999995))"
311,1421 - Impianti sportivi,156,"POLYGON ((1521246.2547000004 5032773.3566, 1521264.1711 5032701.4168, 1521264.2670999998 5032699.535499999, 1521264.4823000003 5032693.954299999, 1521185.1723999996 5032690.5889, 1521175.1742000002 5032690.792099999, 1521165.1759000001 5032690.9956, 1521155.1776 5032691.198799999, 1521145.1793999998 5032691.4022, 1521135.1810999997 5032691.6055, 1521131.4166 5032691.6821, 1521131.2307000002 5032697.778100001, 1521130.9260999998 5032707.773600001, 1521130.6215000004 5032717.768999999, 1521130.3168000001 5032727.7645, 1521130.0121999998 5032737.76, 1521129.7076000003 5032747.7554, 1521129.4029 5032757.7509, 1521129.0982 5032767.746300001, 1521128.9173999997 5032773.6828000005, 1521132.9778000005 5032773.630100001, 1521142.9774000002 5032773.5002, 1521152.9768000003 5032773.3704, 1521162.9763000002 5032773.240499999, 1521172.9759 5032773.1107, 1521182.9753 5032772.980900001, 1521192.9748 5032772.851, 1521202.9743 5032772.7212000005, 1521212.9737999998 5032772.591399999, 1521222.9732 5032772.4615, 1521232.9726999998 5032772.331700001, 1521242.9721 5032772.2019, 1521244.421 5032772.1831, 1521246.2547000004 5032773.3566))"
312,1421 - Impianti sportivi,156,"POLYGON ((1517878.8644000003 5032837.335200001, 1517899.4243 5032819.820900001, 1517911.3307999996 5032816.513699999, 1517922.5327000003 5032815.203400001, 1517926.6443999996 5032808.154999999, 1517934.8679 5032798.169299999, 1517939.5909000002 5032786.066500001, 1517944.2659999998 5032774.0866, 1517947.7903000005 5032755.2903, 1517948.9643 5032669.532299999, 1517938.3908000002 5032651.3232, 1517851.9461000003 5032650.9934, 1517848.2429999998 5032771.3796999995, 1517848.6737000002 5032785.3144000005, 1517846.7799000004 5032804.0448, 1517849.9364 5032826.1754, 1517850.3497000001 5032827.3353, 1517853.7057999996 5032836.7554, 1517860.4085 5032843.680299999, 1517864.5735 5032847.983200001, 1517876.6475 5032838.987, 1517878.8644000003 5032837.335200001))"
313,1421 - Impianti sportivi,156,"POLYGON ((1517013.4133000001 5033243.1754, 1517014.4283999996 5033244.8693, 1517098.5382000003 5033197.006100001, 1517078.0526 5033155.0711, 1516987.4345000004 5033207.3697, 1516999.4848999996 5033229.3013, 1517013.4133000001 5033243.1754))"
314,1421 - Impianti sportivi,156,"POLYGON ((1517766.7506999997 5033204.3036, 1517763.3216000004 5033204.2809, 1517747.7030999996 5033204.177200001, 1517745.8118000003 5033204.177200001, 1517741.1292000003 5033210.7974, 1517735.3543999996 5033218.9616, 1517731.3115999997 5033224.6774, 1517728.7236000001 5033223.161599999, 1517720.0943999998 5033218.1075, 1517711.4653000003 5033213.053400001, 1517702.8361999998 5033207.999399999, 1517696.3102000002 5033204.177100001, 1517693.8727000002 5033204.177100001, 1517683.8723999998 5033204.177100001, 1517673.8721000003 5033204.176999999, 1517663.8717 5033204.177100001, 1517653.8713999996 5033204.176999999, 1517648.3086 5033204.176999999, 1517648.4518 5033208.6121, 1517648.7742999997 5033218.607000001, 1517649.0969000002 5033228.6018, 1517649.4193000002 5033238.5967, 1517649.7418 5033248.591600001, 1517649.8092 5033250.677200001, 1517657.7199999997 5033250.8785999995, 1517667.7171 5033251.133099999, 1517677.7142000003 5033251.387499999, 1517687.7112999996 5033251.642000001, 1517697.7084999997 5033251.896400001, 1517707.7055000002 5033252.150900001, 1517717.7024999997 5033252.405300001, 1517727.6996 5033252.6598000005, 1517737.6967000002 5033252.9142, 1517747.6939000003 5033253.1687, 1517765.9672999997 5033260.4350000005, 1517766.0623000003 5033253.6362, 1517766.1966000004 5033244.0133, 1517766.2834 5033237.787799999, 1517766.3354000002 5033234.066299999, 1517766.4742 5033224.1193, 1517766.613 5033214.1723, 1517766.7506999997 5033204.3036))"
315,1421 - Impianti sportivi,156,"POLYGON ((1516930.0820000004 5033195.6368, 1516926.7219000002 5033189.789000001, 1516921.705 5033181.0581, 1516916.7227999996 5033172.387599999, 1516911.7406000001 5033163.717, 1516909.2832000004 5033159.4405000005, 1516902.7333000004 5033163.0671, 1516899.3378999997 5033164.947000001, 1516890.4447999997 5033169.520400001, 1516885.2835 5033172.174799999, 1516887.6694999998 5033175.626800001, 1516891.1586999996 5033180.674799999, 1516887.8815000001 5033182.721000001, 1516879.3987999996 5033188.017100001, 1516870.9161999999 5033193.3133000005, 1516863.3881 5033198.0134, 1516853.5221999995 5033237.772299999, 1516930.0820000004 5033195.6368))"
316,1421 - Impianti sportivi,156,"POLYGON ((1519393.6164999995 5033312.682499999, 1519382.7959000003 5033301.8925, 1519375.7145999996 5033294.8312, 1519368.6332999999 5033287.77, 1519361.5520000001 5033280.708799999, 1519354.4707000004 5033273.647600001, 1519348.9896999998 5033268.182, 1519347.3554999996 5033269.743000001, 1519337.1423000004 5033279.884, 1519336.9370999997 5033279.694800001, 1519336.6766999997 5033279.454700001, 1519325.6618 5033290.4651, 1519318.4304999998 5033297.372400001, 1519315.4889000002 5033300.1822, 1519311.2105999999 5033296.0726, 1519303.9985999996 5033289.145199999, 1519296.7862999998 5033282.217599999, 1519289.5741999997 5033275.289999999, 1519275.6278 5033271.3585, 1519275.3435000004 5033271.2784, 1519267.7361000003 5033278.6447, 1519263.8249000004 5033282.4321, 1519260.5531000001 5033285.600199999, 1519253.3699000003 5033292.5559, 1519246.1867000004 5033299.511399999, 1519239.0036000004 5033306.467, 1519231.8203999996 5033313.422700001, 1519224.6372999996 5033320.3781, 1519217.4540999997 5033327.333799999, 1519210.2710999995 5033334.2894, 1519203.0878999997 5033341.244899999, 1519195.9046999998 5033348.2006, 1519188.7215999998 5033355.156199999, 1519181.5383000001 5033362.1117, 1519174.3552 5033369.067399999, 1519167.1720000003 5033376.0228, 1519154.8175 5033387.986099999, 1519165.5380999995 5033399.1303, 1519172.4622999998 5033406.3279, 1519179.3863000004 5033413.5254999995, 1519186.3104999997 5033420.723099999, 1519191.5607000003 5033426.1807, 1519193.2346 5033427.9208, 1519200.1586999996 5033435.1184, 1519200.1815999998 5033435.142200001, 1519200.5230999999 5033435.497199999, 1519206.5548999999 5033441.767100001, 1519213.4822000004 5033448.9682, 1519220.4095 5033456.169199999, 1519227.3369000005 5033463.370200001, 1519234.2643 5033470.5712, 1519241.3271000003 5033477.912900001, 1519243.3634000001 5033475.6832, 1519386.5168000003 5033320.3847, 1519393.6164999995 5033312.682499999))"
317,1421 - Impianti sportivi,156,"POLYGON ((1517932.0307999998 5033395.3268, 1517921.9565000003 5033395.133199999, 1517914.3987999996 5033394.988, 1517911.9592000004 5033394.941199999, 1517901.9620000003 5033394.749399999, 1517891.9649 5033394.557399999, 1517873.4687 5033394.202299999, 1517861.9721999997 5033393.982799999, 1517851.9737999998 5033393.7919, 1517841.9753999999 5033393.6011, 1517831.977 5033393.4102, 1517821.9786 5033393.2194, 1517811.9801000003 5033393.0285, 1517801.9817000004 5033392.8377, 1517791.9834000003 5033392.6469, 1517781.9848999996 5033392.456, 1517764.0881000003 5033392.114399999, 1517763.9845000003 5033402.707, 1517763.8869000003 5033412.706499999, 1517763.7893000003 5033422.7061, 1517763.6915999996 5033432.705700001, 1517763.5938999997 5033442.7051, 1517763.4961 5033452.704700001, 1517763.3986 5033462.704299999, 1517763.3008000003 5033472.7038, 1517763.2032000003 5033482.704399999, 1517763.2030999996 5033482.7157000005, 1517763.2027000003 5033482.7542, 1517781.0818999996 5033482.978, 1517791.0812 5033483.1248, 1517801.0804000003 5033483.271600001, 1517811.0796999997 5033483.418299999, 1517821.0789 5033483.565099999, 1517831.0782000003 5033483.7118, 1517841.0773999998 5033483.8585, 1517851.0766000003 5033484.0053, 1517861.0758999996 5033484.1521000005, 1517871.0751999998 5033484.298800001, 1517881.0744000003 5033484.445499999, 1517891.0736999996 5033484.5923, 1517901.0729 5033484.7391, 1517911.0722000003 5033484.8858, 1517931.0706000002 5033485.179400001, 1517932.0307999998 5033395.3268))"
318,1421 - Impianti sportivi,156,"POLYGON ((1518908.847 5033541.571799999, 1518903.1331000002 5033544.529999999, 1518900.9392 5033545.665899999, 1518894.0528999995 5033549.231000001, 1518887.8276000004 5033557.0569, 1518883.3525999999 5033562.682700001, 1518881.3530000001 5033564.6592999995, 1518874.2408999996 5033571.689300001, 1518867.1289 5033578.7194, 1518861.602 5033584.182700001, 1518859.4436999997 5033584.738600001, 1518849.7593 5033587.2323, 1518840.0749000004 5033589.726, 1518832.4760999996 5033591.682700001, 1518830.3317999998 5033591.882099999, 1518820.3745 5033592.8082, 1518810.4172 5033593.734200001, 1518800.4596999995 5033594.6602, 1518790.5023999996 5033595.586300001, 1518787.2344000004 5033595.8902, 1518780.5322000002 5033596.3521, 1518770.5554999998 5033597.0396, 1518761.2238999996 5033597.682499999, 1518760.6064999998 5033597.8747000005, 1518751.0581 5033600.846899999, 1518741.5097000003 5033603.819, 1518731.9614000004 5033606.791200001, 1518729.0979000004 5033607.682399999, 1518723.4582000002 5033611.8311, 1518715.4028000003 5033617.7568, 1518707.3474000003 5033623.682499999, 1518707.4534999998 5033625.8223, 1518707.9485999998 5033635.8100000005, 1518700.7950999998 5033651.8902, 1518703.0412999997 5033656.5074000005, 1518704.1939000003 5033663.3212, 1518703.6808000002 5033675.4978, 1518703.2520000003 5033685.671700001, 1518714.2943000002 5033681.6588, 1518724.2943000002 5033681.5996, 1518734.2944999998 5033681.5404, 1518744.2947000004 5033681.4811, 1518754.2948000003 5033681.421800001, 1518764.2949 5033681.3627, 1518774.2951999996 5033681.303300001, 1518784.2953000003 5033681.244200001, 1518794.2955 5033681.1850000005, 1518804.2955999998 5033681.1258000005, 1518814.2956999997 5033681.066500001, 1518824.2959000003 5033681.007200001, 1518834.296 5033680.948100001, 1518844.2961 5033680.888800001, 1518854.2964000003 5033680.829600001, 1518864.2965000002 5033680.770400001, 1518874.2966999998 5033680.711100001, 1518878.9786 5033680.6833999995, 1518879.2850000001 5033685.992799999, 1518879.8609999996 5033695.976199999, 1518880.4370999997 5033705.9597, 1518880.4789000005 5033706.683599999, 1518889.7540999996 5033706.683599999, 1518901.3494999995 5033706.766899999, 1518905.6332999999 5033706.797599999, 1518905.6348 5033706.7206, 1518905.7514000004 5033700.7009, 1518905.9447999997 5033690.7094, 1518906.1421999997 5033680.5123, 1518906.5272000004 5033660.735400001, 1518906.7216999996 5033650.744000001, 1518906.9161999999 5033640.7524999995, 1518907.1107 5033630.7612, 1518907.3052000003 5033620.7698, 1518907.4996999996 5033610.7784, 1518907.6941999998 5033600.7870000005, 1518907.8887 5033590.795700001, 1518908.0832000002 5033580.804199999, 1518908.2778000003 5033570.8127999995, 1518908.4721999997 5033560.8214, 1518908.6667 5033550.83, 1518908.847 5033541.571799999))"
319,1421 - Impianti sportivi,156,"POLYGON ((1519207.6509999996 5033941.575200001, 1519198.1486999998 5033956.457, 1519191.6568999998 5033964.0635, 1519185.1650999999 5033971.67, 1519178.6733 5033979.2764, 1519172.1814000001 5033986.8829, 1519165.6896000002 5033994.4893, 1519164.2412 5033996.1865, 1519160.4572 5034002.9715, 1519156.9911000002 5034009.1866, 1519159.2866000002 5034010.9322, 1519167.2471000003 5034016.985200001, 1519175.2073999997 5034023.0381000005, 1519176.7581000002 5034031.4287, 1519177.3289 5034034.5164, 1519187.5662000002 5034038.825099999, 1519202.0252 5034043.430199999, 1519204.9929 5034045.686899999, 1519209.4342 5034041.2585, 1519216.5154999997 5034034.1976, 1519223.5969000002 5034027.136700001, 1519230.6782 5034020.0757, 1519237.7597000003 5034013.014799999, 1519244.8410999998 5034005.9538, 1519248.619 5034002.186799999, 1519245.3311 5033998.8773, 1519238.2830999997 5033991.7828, 1519231.2351000002 5033984.6885, 1519229.7430999996 5033983.1866999995, 1519235.0352999996 5033977.343800001, 1519241.7485999996 5033969.932, 1519248.4617999997 5033962.520300001, 1519262.7391 5033958.0306, 1519255.9150999999 5033954.2914, 1519246.6513999999 5033949.215399999, 1519243.7534999996 5033948.340399999, 1519229.1144000003 5033943.918099999, 1519210.5772000002 5033941.8947, 1519207.6509999996 5033941.575200001))"
320,1412 - Aree verdi incolte,219,"POLYGON ((1518893.9403999997 5032922.672599999, 1518784.5853000004 5032926.3182, 1518781.6914 5032807.1996, 1518768.7676 5032814.8555, 1518763.2112999996 5032837.080499999, 1518663.1953999996 5032837.0803, 1518656.4116000002 5032865.919500001, 1518657.6017000005 5032875.8486, 1518658.7920000004 5032885.7775, 1518659.9824 5032895.706499999, 1518660.3384999996 5032898.6778, 1518660.2339000003 5032905.684599999, 1518660.0848000003 5032915.683499999, 1518659.9357000003 5032925.682499999, 1518659.7865000004 5032935.681299999, 1518659.6375000002 5032945.680299999, 1518659.4881999996 5032955.679300001, 1518659.3391000004 5032965.678200001, 1518666.6355999997 5032965.678300001, 1518676.6359 5032965.678300001, 1518686.6363000004 5032965.678300001, 1518696.6365 5032965.678300001, 1518706.6368000004 5032965.678400001, 1518716.6371999998 5032965.678400001, 1518726.6375000002 5032965.678400001, 1518736.6377999997 5032965.6785, 1518746.6382 5032965.678400001, 1518756.6385000004 5032965.6785, 1518757.1853 5032965.6785, 1518775.8540000003 5032964.4191, 1518786.4376999997 5033000.9322999995, 1518798.3790999996 5033015.6164, 1518895.2125000004 5033017.2958, 1518895.1766 5033014.6624, 1518895.0400999999 5033004.6633, 1518894.9036999997 5032994.6642, 1518894.7673000004 5032984.665100001, 1518894.6308000004 5032974.665899999, 1518894.4944000002 5032964.6667, 1518894.3578000003 5032954.6675, 1518894.2215 5032944.668500001, 1518894.0849000001 5032934.669299999, 1518893.9403999997 5032922.672599999))"
321,1412 - Aree verdi incolte,219,"POLYGON ((1518879.9592000004 5033248.727299999, 1518879.4265 5033248.7478, 1518869.4336 5033249.1313000005, 1518859.4404999996 5033249.514599999, 1518849.4475999996 5033249.8982, 1518839.4545999998 5033250.2816, 1518829.4616 5033250.665100001, 1518819.4686000003 5033251.0485, 1518809.4758000001 5033251.4321, 1518803.4407000002 5033251.6636, 1518801.5983999996 5033255.1699, 1518796.9471000005 5033264.022299999, 1518792.2958000004 5033272.8748, 1518787.6445000004 5033281.7272, 1518782.9929999998 5033290.579700001, 1518778.3416999998 5033299.4322, 1518776.1026999997 5033303.693499999, 1518775.7282999996 5033308.8663, 1518775.0060999999 5033318.840299999, 1518774.4085 5033327.092800001, 1518774.2839000002 5033328.814300001, 1518778.4106 5033328.988399999, 1518782.9719000002 5033329.1809, 1518784.2051 5033329.6065, 1518892.1289 5033327.1713, 1518890.3277000003 5033287.4783, 1518893.4899000004 5033249.9804, 1518889.9170000004 5033249.649499999, 1518879.9592000004 5033248.727299999))"
