obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,observed,standard_deviation
oname:freyberg6_otype:arr_i:3_j:12,36.12903,0.0,freyberg6,3,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:13,35.79764,0.0,freyberg6,3,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:14,35.44553,0.0,freyberg6,3,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:15,35.04657,0.0,freyberg6,3,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:16,35.16087,0.0,freyberg6,3,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:17,35.22434,0.0,freyberg6,3,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:18,35.269,0.0,freyberg6,3,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:19,35.2916,0.0,freyberg6,3,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:2,39.28278,0.0,freyberg6,3,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:3,39.04918,0.0,freyberg6,3,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:4,38.80687,0.0,freyberg6,3,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:5,38.52331,0.0,freyberg6,3,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:6,38.1636,0.0,freyberg6,3,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:7,37.83585,0.0,freyberg6,3,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:8,37.49118,0.0,freyberg6,3,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:3_j:9,37.09786,0.0,freyberg6,3,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:0,39.56323,0.0,freyberg6,4,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:1,39.48372,0.0,freyberg6,4,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:10,36.68762,0.0,freyberg6,4,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:11,36.38203,0.0,freyberg6,4,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:12,36.06906,0.0,freyberg6,4,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:13,35.74686,0.0,freyberg6,4,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:14,35.40453,0.0,freyberg6,4,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:15,35.02406,0.0,freyberg6,4,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:16,35.12483,0.0,freyberg6,4,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:17,35.1892,0.0,freyberg6,4,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:18,35.23169,0.0,freyberg6,4,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:19,35.25449,0.0,freyberg6,4,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:2,39.32643,0.0,freyberg6,4,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:3,39.09917,0.0,freyberg6,4,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:4,38.8392,0.0,freyberg6,4,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:5,38.51747,0.0,freyberg6,4,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:6,38.15275,0.0,freyberg6,4,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:7,37.82075,0.0,freyberg6,4,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:8,37.40413,0.0,freyberg6,4,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:4_j:9,37.01783,0.0,freyberg6,4,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:0,39.62304,0.0,freyberg6,5,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:1,39.55581,0.0,freyberg6,5,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:10,36.57857,0.0,freyberg6,5,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:11,36.29256,0.0,freyberg6,5,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:12,35.99296,0.0,freyberg6,5,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:13,35.68275,0.0,freyberg6,5,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:14,35.35565,0.0,freyberg6,5,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:15,34.9872,0.0,freyberg6,5,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:16,35.08149,0.0,freyberg6,5,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:17,35.13895,0.0,freyberg6,5,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:18,35.18532,0.0,freyberg6,5,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:19,35.20973,0.0,freyberg6,5,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:2,39.39368,0.0,freyberg6,5,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:3,39.15657,0.0,freyberg6,5,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:4,38.87584,0.0,freyberg6,5,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:5,38.53514,0.0,freyberg6,5,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:6,38.14964,0.0,freyberg6,5,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:7,37.7311,0.0,freyberg6,5,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:8,37.34036,0.0,freyberg6,5,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:5_j:9,36.92941,0.0,freyberg6,5,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:0,39.69748,0.0,freyberg6,6,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:1,39.62867,0.0,freyberg6,6,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:10,36.46046,0.0,freyberg6,6,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:11,36.1871,0.0,freyberg6,6,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:12,35.90162,0.0,freyberg6,6,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:13,35.60485,0.0,freyberg6,6,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:14,35.29105,0.0,freyberg6,6,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:15,34.93961,0.0,freyberg6,6,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:16,35.02407,0.0,freyberg6,6,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:17,35.08036,0.0,freyberg6,6,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:18,35.12684,0.0,freyberg6,6,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:19,35.1544,0.0,freyberg6,6,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:2,39.48893,0.0,freyberg6,6,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:3,39.23745,0.0,freyberg6,6,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:4,38.93113,0.0,freyberg6,6,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:5,38.52678,0.0,freyberg6,6,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:6,38.12131,0.0,freyberg6,6,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:7,37.62715,0.0,freyberg6,6,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:8,37.20589,0.0,freyberg6,6,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:6_j:9,36.78615,0.0,freyberg6,6,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:0,39.81463,0.0,freyberg6,7,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:1,39.74453,0.0,freyberg6,7,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:10,36.32104,0.0,freyberg6,7,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:11,36.0652,0.0,freyberg6,7,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:12,35.79661,0.0,freyberg6,7,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:13,35.50724,0.0,freyberg6,7,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:14,35.21085,0.0,freyberg6,7,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:15,34.87878,0.0,freyberg6,7,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:16,34.93811,0.0,freyberg6,7,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:17,35.00556,0.0,freyberg6,7,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:18,35.06098,0.0,freyberg6,7,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:19,35.09556,0.0,freyberg6,7,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:2,39.62227,0.0,freyberg6,7,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:3,39.39299,0.0,freyberg6,7,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:4,38.98602,0.0,freyberg6,7,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:5,38.53362,0.0,freyberg6,7,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:6,38.0526,0.0,freyberg6,7,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:7,37.46272,0.0,freyberg6,7,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:8,36.99982,0.0,freyberg6,7,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:7_j:9,36.61216,0.0,freyberg6,7,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:0,39.92625,0.0,freyberg6,8,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:1,39.87621,0.0,freyberg6,8,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:10,36.16978,0.0,freyberg6,8,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:11,35.92838,0.0,freyberg6,8,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:12,35.67157,0.0,freyberg6,8,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:13,35.40113,0.0,freyberg6,8,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:14,35.11892,0.0,freyberg6,8,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:15,34.79667,0.0,freyberg6,8,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:16,34.80196,0.0,freyberg6,8,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:17,34.90682,0.0,freyberg6,8,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:18,34.99239,0.0,freyberg6,8,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:19,35.03614,0.0,freyberg6,8,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:2,39.80353,0.0,freyberg6,8,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:3,39.7361,0.0,freyberg6,8,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:4,-999.99,0.0,freyberg6,8,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:5,-999.99,0.0,freyberg6,8,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:6,-999.99,0.0,freyberg6,8,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:7,37.06494,0.0,freyberg6,8,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:8,36.67669,0.0,freyberg6,8,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:8_j:9,36.40488,0.0,freyberg6,8,9,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:0,40.03601,0.0,freyberg6,9,0,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:1,39.99668,0.0,freyberg6,9,1,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:10,35.99963,0.0,freyberg6,9,10,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:11,35.78482,0.0,freyberg6,9,11,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:12,35.53898,0.0,freyberg6,9,12,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:13,35.27147,0.0,freyberg6,9,13,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:14,35.01722,0.0,freyberg6,9,14,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:15,34.69901,0.0,freyberg6,9,15,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:16,34.51911,0.0,freyberg6,9,16,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:17,34.80622,0.0,freyberg6,9,17,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:18,34.93839,0.0,freyberg6,9,18,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:19,34.99188,0.0,freyberg6,9,19,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:2,39.96541,0.0,freyberg6,9,2,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:3,39.9295,0.0,freyberg6,9,3,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:4,-999.99,0.0,freyberg6,9,4,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:5,-999.99,0.0,freyberg6,9,5,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:6,-999.99,0.0,freyberg6,9,6,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:7,-999.99,0.0,freyberg6,9,7,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:8,36.34749,0.0,freyberg6,9,8,freyberg6,arr,,,,,
oname:freyberg6_otype:arr_i:9_j:9,36.1939,0.0,freyberg6,9,9,freyberg6,arr,,,,,
oname:inc_otype:lst_usecol:ghb_totim:3652.5,-360.2723,0.0,inc,,,inc,lst,,3652.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3683.5,-359.2084,0.0,inc,,,inc,lst,,3683.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3712.5,-387.3003,0.0,inc,,,inc,lst,,3712.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3743.5,-429.7885,0.0,inc,,,inc,lst,,3743.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3773.5,-461.7531,0.0,inc,,,inc,lst,,3773.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3804.5,-467.1766,0.0,inc,,,inc,lst,,3804.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3834.5,-438.5268,0.0,inc,,,inc,lst,,3834.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3865.5,-378.6436,0.0,inc,,,inc,lst,,3865.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3896.5,-303.6533,0.0,inc,,,inc,lst,,3896.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3926.5,-228.3794,0.0,inc,,,inc,lst,,3926.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3957.5,-167.6494,0.0,inc,,,inc,lst,,3957.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:3987.5,-136.4405,0.0,inc,,,inc,lst,,3987.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4018.5,-138.9012,0.0,inc,,,inc,lst,,4018.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4049.5,-171.5736,0.0,inc,,,inc,lst,,4049.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4077.5,-220.8566,0.0,inc,,,inc,lst,,4077.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4108.5,-279.0899,0.0,inc,,,inc,lst,,4108.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4138.5,-321.6636,0.0,inc,,,inc,lst,,4138.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4169.5,-336.5554,0.0,inc,,,inc,lst,,4169.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4199.5,-316.313,0.0,inc,,,inc,lst,,4199.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4230.5,-262.4563,0.0,inc,,,inc,lst,,4230.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4261.5,-189.1761,0.0,inc,,,inc,lst,,4261.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4291.5,-116.1875,0.0,inc,,,inc,lst,,4291.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4322.5,-57.9356,0.0,inc,,,inc,lst,,4322.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4352.5,-31.8616,0.0,inc,,,inc,lst,,4352.5,ghb,,
oname:inc_otype:lst_usecol:ghb_totim:4383.5,-59.0663,0.0,inc,,,inc,lst,,4383.5,ghb,,
oname:inc_otype:lst_usecol:in-out_totim:3652.5,-2.7048,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3652.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3683.5,-3.4765,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3683.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3712.5,1.7271,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3712.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3743.5,2.8239,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3743.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3773.5,2.1742,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3773.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3804.5,1.0875,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3804.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3834.5,1.4114,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3834.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3865.5,-3.5648,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3865.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3896.5,-5.5413,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3896.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3926.5,-5.3919,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3926.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3957.5,-4.96,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3957.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:3987.5,-3.4861,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,3987.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4018.5,-1.2792,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4018.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4049.5,3.6878,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4049.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4077.5,3.8543,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4077.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4108.5,4.7525,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4108.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4138.5,3.2303,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4138.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4169.5,1.4877,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4169.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4199.5,2.1977,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4199.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4230.5,-3.5876,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4230.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4261.5,-5.2555,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4261.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4291.5,-5.542,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4291.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4322.5,-5.2144,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4322.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4352.5,-2.839,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4352.5,in-out,,
oname:inc_otype:lst_usecol:in-out_totim:4383.5,3.4986,0.0,oname:inc_otype:lst_usecol:in-out,,,inc,lst,,4383.5,in-out,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3652.5,-0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3652.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3683.5,-0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3683.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3712.5,0.03,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3712.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3743.5,0.05,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3743.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3773.5,0.03,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3773.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3804.5,0.02,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3804.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3834.5,0.03,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3834.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3865.5,-0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3865.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3896.5,-0.15,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3896.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3926.5,-0.17,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3926.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3957.5,-0.18,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3957.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:3987.5,-0.12,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,3987.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4018.5,-0.04,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4018.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4049.5,0.09,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4049.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4077.5,0.07,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4077.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4108.5,0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4108.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4138.5,0.05,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4138.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4169.5,0.03,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4169.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4199.5,0.05,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4199.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4230.5,-0.08,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4230.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4261.5,-0.14,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4261.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4291.5,-0.18,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4291.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4322.5,-0.19,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4322.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4352.5,-0.11,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4352.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:percent-discrepancy_totim:4383.5,0.11,0.0,oname:inc_otype:lst_usecol:percent-discrepancy,,,inc,lst,,4383.5,percent-discrepancy,,
oname:inc_otype:lst_usecol:rcha_totim:3652.5,3352.2031,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3652.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3683.5,3931.458,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3683.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3712.5,5337.294,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3712.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3743.5,6238.7236,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3743.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3773.5,6383.5107,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3773.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3804.5,5706.5493,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3804.5,rcha,,
oname:inc_otype:lst_usecol:rcha_totim:3834.5,4379.925,0.0,oname:inc_otype:lst_usecol:rcha,,,inc,lst,,3834.5,rcha,,
